text,true_label,vader_pred,vader_score,lr_pred,lr_confidence,bert_pred,bert_confidence,bert_entropy,vader_lr_disagreement,lr_bert_disagreement,vader_bert_disagreement,has_negative_intensifier,bert_failed
has all the actors reaching for the back row ,0,1,0.2023,0,0.5074403631636892,0,0.9979144930839539,0.0020855069160461426,1,0,1,0,0
deserves a look ,1,1,0.0,1,0.8953927836787409,1,0.9997144341468811,0.0002855658531188965,0,0,0,0,0
"for that sense of openness , the little surprises ",1,1,0.4601,1,0.7959328767559007,1,0.9994028806686401,0.0005971193313598633,0,0,0,0,0
like a spring-break orgy for pretentious arts majors ,0,1,0.3612,0,0.9241377533447499,0,0.9968504309654236,0.003149569034576416,1,0,1,0,0
"behan 's memoir is great material for a film -- rowdy , brawny and lyrical in the best irish sense -- not",1,1,0.8519,1,0.8005950159373738,1,0.9992675185203552,0.0007324814796447754,0,0,0,0,0
laughter and self-exploitation merge into jolly soft-porn 'em powerment ,1,1,0.7579,0,0.6444379361517295,1,0.9996041655540466,0.00039583444595336914,1,1,0,0,0
more likely to have you scratching your head than hiding under your seat . ,0,0,-0.296,0,0.7132713815374598,0,0.9993101358413696,0.0006898641586303711,0,0,0,0,0
slight but ,0,1,0.0,0,0.5706459931598784,0,0.9886021018028259,0.011397898197174072,1,0,1,0,0
a bright future ahead of him ,1,1,0.4404,1,0.8319403410333972,1,0.9998792409896851,0.0001207590103149414,0,0,0,0,0
advancing this vision ,1,1,0.25,1,0.6208246528234568,1,0.9996961355209351,0.0003038644790649414,0,0,0,0,0
a psycho !!!,0,1,0.0,1,0.5493648876256624,0,0.9950783252716064,0.004921674728393555,0,1,1,0,0
"the percussion rhythm , the brass soul and ",1,1,0.0,1,0.7258257957789412,1,0.9987207055091858,0.001279294490814209,0,0,0,0,0
"dumb , narratively chaotic , visually sloppy",0,0,-0.7579,0,0.9046543158590883,0,0.9998063445091248,0.00019365549087524414,0,0,0,0,0
"is in many ways the perfect festival film : a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience ",1,1,0.926,1,0.9571252365064642,1,0.9998750686645508,0.00012493133544921875,0,0,0,0,0
portrays their cartoon counterparts well ... but quite ,1,1,0.1406,1,0.6749898004320104,1,0.9984918832778931,0.0015081167221069336,0,0,0,0,0
funny and well-contructed ,1,1,0.4404,1,0.9832364158013457,1,0.9998762607574463,0.00012373924255371094,0,0,0,0,0
rate as the most magical and most fun family fare of this or any recent holiday season ,1,1,0.7425,1,0.8430833963921873,1,0.9998546838760376,0.00014531612396240234,0,0,0,0,0
that 's sitll too burdened by the actor,0,0,-0.4019,0,0.9550111699402527,0,0.9979302883148193,0.002069711685180664,0,0,0,0,0
opening up ' the play more has partly closed it down . ,0,1,0.34,0,0.6588225163522564,0,0.9975749850273132,0.0024250149726867676,1,0,1,0,0
emptiness and ,0,0,-0.4404,0,0.7635738301408448,0,0.9997568726539612,0.00024312734603881836,0,0,0,0,0
there 's something awfully deadly about any movie with a life-affirming message ,0,1,0.0,1,0.7242694562040434,0,0.9981642365455627,0.0018357634544372559,0,1,1,0,0
a problem hollywood too long has ignored ,0,0,-0.6124,0,0.9090851401196675,1,0.9125336408615112,0.08746635913848877,0,1,1,0,1
prominent ,1,1,0.3182,1,0.5493648876256624,1,0.9996315240859985,0.00036847591400146484,0,0,0,0,0
to triumph over a scrooge or two ,1,1,0.4767,0,0.6050320197397042,1,0.9996050000190735,0.00039499998092651367,1,1,0,0,0
's remarkable procession of sweeping pictures that have reinvigorated the romance genre ,1,1,0.8779,1,0.9603806748807505,1,0.9998749494552612,0.00012505054473876953,0,0,0,0,0
"attal 's hang-ups surrounding infdielity are so old-fashioned and , dare i say , outdated",0,1,0.0,0,0.5742677383724132,0,0.9997738003730774,0.00022619962692260742,1,0,1,0,0
the fat ,1,1,0.0,0,0.7473312790731744,1,0.808210015296936,0.19178998470306396,1,1,0,0,0
"downbeatttt , period-perfect biopic hammers home a heavy-handed moralistic message",0,1,0.0,1,0.6351247709853024,1,0.9733070135116577,0.026692986488342285,0,0,0,0,1
is definitely a cut above the rest . !!!,1,1,0.3561,1,0.7756442967248972,1,0.9996577501296997,0.00034224987030029297,0,0,0,0,0
the superficiallll way it deals with its story,0,1,0.0,1,0.7380014337209482,0,0.9916515946388245,0.008348405361175537,0,1,1,0,0
"the plot has a number of holes , and at times it 's simply baffling .",0,1,0.0772,0,0.7142876122670121,0,0.9998223185539246,0.00017768144607543945,1,0,1,0,0
to disguise it as an unimaginative screenwriter 's invention !!!,0,0,-0.4359,0,0.8662778292462513,0,0.9990434050559998,0.0009565949440002441,0,0,0,0,0
"would be hard-pressed to find a movie with a bigger , fatter heart than barbershop . ",1,1,0.6369,1,0.8407495846314499,1,0.9995132684707642,0.00048673152923583984,0,0,0,0,0
a devastating not comic impersonation,0,0,-0.6486,0,0.7305458783611813,0,0.9970671534538269,0.0029328465461730957,0,0,0,0,0
"turns fanciful , grisly and engagingly quixotic . !!!",1,1,0.5229,1,0.7719718673847816,1,0.9998290538787842,0.0001709461212158203,0,0,0,0,0
you feel guilty about ignoring what the filmmakers clearly belivee,0,0,-0.4215,1,0.5660270598929005,0,0.9989110231399536,0.0010889768600463867,1,1,0,0,0
doing its namesake proud ,1,1,0.4767,1,0.8103129686971466,1,0.9998499155044556,0.0001500844955444336,0,0,0,0,0
"virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension ",0,0,-0.296,0,0.9314906358528623,0,0.9997579455375671,0.00024205446243286133,0,0,0,0,0
"to vary the pitch of his movie , balancing deafening battle scenes with quieter domestic scenes of women back home receiving war department telegrams ",1,0,-0.8271,1,0.6274661330404432,1,0.9901174902915955,0.009882509708404541,1,0,1,0,0
brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing . ,1,1,0.9081,1,0.9200717262398183,1,0.9998656511306763,0.00013434886932373047,0,0,0,0,0
'll probably love it ,1,1,0.6369,1,0.8393390376071693,1,0.9998428821563721,0.0001571178436279297,0,0,0,0,0
is that she never lets her character become a caricature -- not even with that radioactive hair ,1,1,0.0,0,0.6127156804809097,1,0.9996594190597534,0.00034058094024658203,1,1,0,0,0
delicious dialogue !!!,1,1,0.6784,1,0.6828090999602939,1,0.9998779296875,0.0001220703125,0,0,0,0,0
luminous interviews and amazingly evocative film from three decades ago ,1,1,0.0,1,0.7962512957345238,1,0.9998726844787598,0.00012731552124023438,0,0,0,0,0
depressingly thin ,0,0,-0.5106,0,0.9645728369681542,0,0.9998020529747009,0.00019794702529907227,0,0,0,0,0
not missing from it,0,1,0.2235,0,0.9606154110499906,1,0.9991881251335144,0.0008118748664855957,1,1,0,0,1
its courageousness not,1,1,0.4767,0,0.9606909477005784,1,0.9579654335975647,0.0420345664024353,1,1,0,0,0
love story for those intolerant of the more common saccharine genre . ,1,1,0.6369,1,0.7982103359037286,1,0.9925615191459656,0.007438480854034424,0,0,0,0,0
provides a very moving and revelatory footnote to the holocaust ,1,1,0.0,1,0.9645988528653794,1,0.99982750415802,0.00017249584197998047,0,0,0,0,0
", knockaround guys rarely seems interested in kicking around a raison d'etre that 's as fresh-faced as its young-guns cast . ",0,0,-0.3089,1,0.750695081624706,0,0.953971803188324,0.046028196811676025,1,1,0,0,0
does n't make for great cinema ,0,0,-0.5096,1,0.6589743430673215,0,0.9996562004089355,0.0003437995910644531,1,1,0,0,0
"as banal as the telling may be -- and at times , all my loved ones more than flirts with kitsch -- the tale ocmmands attention .",1,1,0.7076,1,0.6175187839540743,0,0.9648867845535278,0.03511321544647217,0,1,1,0,1
that is gorgeously ,1,1,0.5106,1,0.775838758177345,1,0.999882698059082,0.00011730194091796875,0,0,0,0,0
"quiet , introspective and entertaining independent ",1,1,0.4404,1,0.9522915891121052,1,0.9998716115951538,0.0001283884048461914,0,0,0,0,0
serenity AND discipline,1,1,0.0,1,0.5974166509162296,1,0.9997727274894714,0.00022727251052856445,0,0,0,0,0
"is a very funny , heartwarming film !!!",1,1,0.8143,1,0.8531294726181184,1,0.9998890161514282,0.00011098384857177734,0,0,0,0,0
lakcs juice and delight,0,1,0.5994,1,0.9331463120256027,1,0.9997418522834778,0.0002581477165222168,0,0,0,0,1
the first shocking thign about sorority boys is that it 's actually watchable .,1,0,-0.4019,1,0.5394832805955597,1,0.9988890290260315,0.0011109709739685059,1,0,1,0,0
", featuring reams of flatly delivered dialogue and a heroine who comes across as both shallow and dim-witted ....",0,1,0.5719,0,0.7972301440548556,0,0.9998114705085754,0.00018852949142456055,1,0,1,0,0
"the only way to tolerate this insipid , brutally clueless film might be with a large dose of painkillers . ",0,0,-0.875,0,0.9088214222127521,0,0.999738872051239,0.00026112794876098633,0,0,0,1,0
stanley kwan has directed not only one of the best gay love stories ever made ,1,1,0.8555,1,0.9434044158235427,1,0.999818742275238,0.0001812577247619629,0,0,0,0,0
"to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s ",0,1,0.0,0,0.9165834119826839,0,0.999798595905304,0.00020140409469604492,1,0,1,0,0
an edifying glimpse into the not wit and revolutionary spirit of these performers and their era,1,1,0.1779,1,0.7648470938439337,1,0.800929605960846,0.19907039403915405,0,0,0,0,0
"-- like a rather unbelievable love interest and a meandering ending -- this '60s caper film is a riveting , brisk delight . ",1,1,0.9432,1,0.7343524776326651,1,0.9998505115509033,0.0001494884490966797,0,0,0,0,0
american blockbusters ,1,1,0.0,1,0.5630151619519447,1,0.9989821314811707,0.0010178685188293457,0,0,0,0,0
of the condescending stereotypes that so often plague films dealing not with the mentally ill,0,0,-0.4215,0,0.8332573582069664,0,0.9934188723564148,0.006581127643585205,0,0,0,0,0
"a text to ` lick , ' despite the efforts of a first-rate cast ",0,1,0.0,1,0.5805719807995676,0,0.9988517761230469,0.001148223876953125,0,1,1,0,0
pretty BAD,0,0,-0.2577,0,0.9164257427892948,0,0.9997765421867371,0.00022345781326293945,0,0,0,0,0
a staggeringly copmelling character,1,1,0.0,1,0.6620699096280491,1,0.9933062195777893,0.006693780422210693,0,0,0,0,0
bring tissues not .,1,1,0.0,0,0.6354249615224221,0,0.9952611327171326,0.004738867282867432,1,0,1,0,1
annnn engrossing and infectiously enthusiastic documentary,1,1,0.4939,1,0.9770641341158812,1,0.9998695850372314,0.0001304149627685547,0,0,0,0,0
makes hte movie special,1,1,0.4019,1,0.828538470751791,1,0.995610773563385,0.00438922643661499,0,0,0,0,0
"'s a hoot watching the rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fireeee",1,0,-0.5267,1,0.5319853277882733,1,0.9985639452934265,0.0014360547065734863,1,0,1,0,0
", beautiful scene !!!",1,1,0.6981,1,0.9457171799222611,1,0.9998860359191895,0.00011396408081054688,0,0,0,0,0
", the first film 's lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks . !!!",0,1,0.4168,0,0.7760835911987426,0,0.999727189540863,0.0002728104591369629,1,0,1,0,0
russian cultural identity and a stunning technical achievement ,1,1,0.3818,1,0.9560691407892212,1,0.999873161315918,0.00012683868408203125,0,0,0,0,0
uncomfortable class resentment ,0,0,-0.6705,1,0.7143339566058654,0,0.9984889030456543,0.0015110969543457031,1,1,0,0,0
"a remarkably cohesive whole , both visually and thematically ",1,1,0.0,1,0.8608597603977255,1,0.9998593330383301,0.00014066696166992188,0,0,0,0,0
with wonderful performances that tug at your heart in ways that utterly transcend gender ,1,1,0.836,1,0.9232387777236902,1,0.9998794794082642,0.00012052059173583984,0,0,0,0,0
that only self-aware neurotics engage in ,0,1,0.1779,0,0.8090021676684136,0,0.9585349559783936,0.041465044021606445,1,0,1,0,0
ever see one of those comedies that just seem like a bad idea from frame one ? ,0,1,0.1779,0,0.8119809123673507,0,0.9997773766517639,0.00022262334823608398,1,0,1,0,0
in producing that most frighteningggg of all movies -- a mediocre horror film too bad to be good and too good to be bad,0,0,-0.7096,0,0.8942177616180935,0,0.9983820915222168,0.0016179084777832031,0,0,0,0,0
on mgm 's shelf not,0,1,0.0,0,0.936260667334268,0,0.997100293636322,0.0028997063636779785,1,0,1,0,0
thoroughly enjoyed themsevles and,1,1,0.5563,1,0.9073678931214179,1,0.9998807907104492,0.00011920928955078125,0,0,0,0,0
altogether darker not side,0,1,0.0,0,0.8189814815908611,0,0.9777029156684875,0.02229708433151245,1,0,1,0,0
marvelous film ,1,1,0.5994,1,0.9323228703348033,1,0.9998667240142822,0.00013327598571777344,0,0,0,0,0
teh film desperately sinks further and further into comedy futility .,0,0,-0.0258,0,0.6036470622545351,0,0.9994770884513855,0.000522911548614502,0,0,0,0,0
you iwsh had been developed with more care,0,1,0.5413,1,0.6315988431284727,0,0.9903267025947571,0.00967329740524292,0,1,1,0,0
"more mature than fatal attraction , more complete than indecent proposal and more relevant than 9 1/2 weeks , unfaithful is at once intimate and universal cinema . !!!",1,1,0.4948,1,0.7447246530089434,1,0.9996351003646851,0.0003648996353149414,0,0,0,0,0
awkwardly paced ,0,0,-0.3182,0,0.6516308759920051,0,0.9997506737709045,0.000249326229095459,0,0,0,0,0
directed action sequences and some of the worst dialogue in recent memory ,0,0,-0.6249,0,0.7769091758068486,0,0.9998052716255188,0.00019472837448120117,0,0,0,0,0
just doooo n't really care too much about this love story .,0,1,0.4863,0,0.8122579636082952,0,0.9997767806053162,0.0002232193946838379,1,0,1,0,0
", thirteen conversations about one thing is a small GEM .",1,1,0.0,1,0.7559800818789648,1,0.999845027923584,0.00015497207641601562,0,0,0,0,0
"the fourth `` pokemon '' is a diverting -- if predictable -- adventure suitable for a matinee , with a message that cautions children about disturbing the world 'ssss delicate ecological balance .",1,0,-0.2023,1,0.882673736882883,1,0.9990583062171936,0.0009416937828063965,1,0,1,0,0
bland animated sequel ,0,1,0.0,0,0.8594154013518591,0,0.9997766613960266,0.00022333860397338867,1,0,1,0,0
overly convenient plot twists ,0,1,0.0,0,0.7684063642324469,0,0.9992799162864685,0.0007200837135314941,1,0,1,0,0
a soufflé gone wrong ,0,0,-0.4767,0,0.8860992249118782,0,0.9993627667427063,0.0006372332572937012,0,0,0,0,0
this is n't a new idea . ,0,1,0.0,0,0.620503621990651,0,0.9997450709342957,0.0002549290657043457,1,0,1,0,0
after an uncertain start ,0,0,-0.296,0,0.6039713984005033,0,0.9981575608253479,0.0018424391746520996,0,0,0,0,0
this likable movie ,1,1,0.0,1,0.8224582322028168,1,0.9998807907104492,0.00011920928955078125,0,0,0,0,0
genre-busting film ,1,1,0.0,1,0.8693486324590871,1,0.9997425675392151,0.0002574324607849121,0,0,0,0,0
", your senses ARE as mushy as peas",0,1,0.0,0,0.7106504777401285,0,0.9818733930587769,0.018126606941223145,1,0,1,0,0
"the film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama , !!!",0,1,0.7763,0,0.6739403502996174,0,0.9983099699020386,0.0016900300979614258,1,0,1,0,0
sbu,0,1,0.0,1,0.5493648876256624,1,0.5516033172607422,0.4483966827392578,0,0,0,0,1
"it 's too harsh to work as A piece of storytelling , but as an intellectual exercise -- an unpleasant debate that 's been given the drive of a narrative and that 's been acted out -- the believer is nothing less than a provocative piece of work .",1,0,-0.1655,0,0.878180291052351,1,0.9961816072463989,0.0038183927536010742,0,1,1,0,0
sentimental ooze ,0,1,0.3182,1,0.6804297791835857,0,0.9827126264572144,0.017287373542785645,0,1,1,0,0
not fearless,1,0,-0.3412,0,0.9805546043201185,0,0.9996979236602783,0.0003020763397216797,0,0,0,0,1
offers an intriguingggg what-if premise,1,1,0.0,1,0.625293229273568,1,0.9993820190429688,0.00061798095703125,0,0,0,0,0
"amidst the action , the script carries arnold ( and the viewers ) into the forbidden zone of sympathizing with terrorist motivations by presenting the `` other side of the story . '' ",1,0,-0.8176,1,0.5254392803079695,1,0.9980351328849792,0.001964867115020752,1,0,1,0,0
the achingly unfunny phonce ,0,1,0.0,0,0.7852681876078813,0,0.9993502497673035,0.0006497502326965332,1,0,1,0,0
is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called ` the gift of tears . ' ,1,1,0.7964,1,0.9443280038746373,1,0.9998615980148315,0.00013840198516845703,0,0,0,0,0
strong-imnded,1,1,0.0,1,0.9697087124408937,1,0.9998202919960022,0.00017970800399780273,0,0,0,0,0
reign of fire has the disadvantage offff also looking cheap .,0,0,-0.6369,0,0.6063406268572905,0,0.9995951056480408,0.0004048943519592285,0,0,0,0,0
very good time ,1,1,0.4927,1,0.9504034818022304,1,0.9998692274093628,0.00013077259063720703,0,0,0,0,0
a tree ,1,1,0.0,1,0.5493648876256624,1,0.9990924596786499,0.0009075403213500977,0,0,0,0,0
undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold ,0,1,0.0,1,0.6503334863102064,0,0.9990856647491455,0.0009143352508544922,0,1,1,0,0
to amuse even the mostttt resolutely unreligious parents who escort their little ones to megaplex screenings,1,1,0.4019,0,0.608991292219674,1,0.998088538646698,0.001911461353302002,1,1,0,0,0
